ACTSD36110004/ZC 27,EN012HM1235,0.32,,,
ACTSD36110004/ZC 27,EN014000150,20,,,
ACTSD36110004/ZC 27,EN021CP4AS060,4,,,
ACTSD36110004/ZC 27,EN028MEC0061,4,,,
ACTSD36110004/ZC 27,HT000011I06,10,,,
ACTSD36110004/ZC 27,HT000130066I,2,,,
ACTSD36110004/ZC 27,HT000130088I,4,,,
ACTSD36110004/ZC 27,HT000134066I,2,,,
ACTSD36110004/ZC 27,HT000134088,4,,,
ACTSD36110004/ZC 27,RECITORS3608S,2,,,
ACTSD36110004/ZC 27,RECITORS3609S,2,,,
ACTSD36110004/ZC 27,TCC02502504008S,2,,,
ACTSD36110004/ZC 27,TCD15005001001S,4,,,
ACTSD36110004/ZC 27,TCD15005001002S,4,,,
ACTSD36110004/ZC 27,TCD15005001004S,2,,,
ACTSD36110004/ZC 27,TCD15015001001S,4,,,
ACTSD36110004/ZC 27,TCR15015001002S,2,,,
CC 1036,CC600008,1,,,
CC 1036,CS600008,1,,,
CC600008/CC 1036,EN005CORBAS1031,1,,,
CC600008/CC 1036,EN012HM3090,0.16,,,
CC600008/CC 1036,EN015PCAA1116,12,,,
CC600008/CC 1036,EN015PCAA1624-1,18,,,
CC600008/CC 1036,EN028MEC0774,1,,,
CC600008/CC 1036,EN028MEC0780,1,,,
CC600008/CC 1036,EN061R0550,2,,,
CC600008/CC 1036,HT000122546CH2,2,,,
CC600008/CC 1036,SACORCCSM4E7PR13,1,,,
CC600008/CC 1036,SCORMAN0034,1,,,
CC600008/CC 1036,SCORPAN0037,1,,,
CC600008/CC 1036,SINTCCSGAEP0001,1,,,
CC600008/CC 1036,SRECIPROP4620,1,,,
CC600008/CC 1036,SRECISEPH0411,1,,,
CC600008/CC 1036,TCR05000004004S,1,,,
CC600008/CC 1036,UW0DFPB20S3F05,1,,,
CNX 002,EN005CNXTEC001,1,,,
CNX 002,EN005CNXTEC002,1,,,
CNX 002,EN005CNXTEC003,1,,,
CNX 002,EN005INTBAS0056,1,,,
CNX 002,SINTPTAGAEP0001,1,,,
CS600008/CC 1036,E0024410I46RTNM,1,,,
CS600008/CC 1036,EN005CORBAS0234,1,,,
CS600008/CC 1036,EN005CORBAS1032,1,,,
CS600008/CC 1036,EN005CORPUEBI12,1,,,
CS600008/CC 1036,EN006EI3050,44,,,
CS600008/CC 1036,EN006EI3075,24,,,
CS600008/CC 1036,EN006EI3150,3,,,
CS600008/CC 1036,EN007092375,1,,,
CS600008/CC 1036,EN015DA04015,1,,,
CS600008/CC 1036,EN015DCE201510-1,2,,,
CS600008/CC 1036,EN015DCE201510D,1,,,
CS600008/CC 1036,EN015LMCE015,2,,,
CS600008/CC 1036,EN015PCAA0815,15,,,
CS600008/CC 1036,EN015PCAA1116,54,,,
CS600008/CC 1036,EN015PCAA1624-1,11,,,
CS600008/CC 1036,EN015TCE0A150,3,,,
CS600008/CC 1036,EN015XAPCE015,2,,,
CS600008/CC 1036,EN020SMEI13,2,,,
CS600008/CC 1036,EN021CP3AS033,6,,,
CS600008/CC 1036,EN021CP400060,8,,,
CS600008/CC 1036,EN025BOR015PRCD,70,,,
CS600008/CC 1036,EN025CV12052H,39,,,
CS600008/CC 1036,EN025CVM5X1H,80,,,
CS600008/CC 1036,EN025PC0PC2,48,,,
CS600008/CC 1036,EN025PCGW76006,4,,,
CS600008/CC 1036,EN025VALA75,3,,,
CS600008/CC 1036,EN027PH001,1,,,
CS600008/CC 1036,EN028MEC0153,1,,,
CS600008/CC 1036,EN033CM12045,1,,,
CS600008/CC 1036,HT000041566,2,,,
CS600008/CC 1036,HT000130066,1,,,
CS600008/CC 1036,HT000134066,1,,,
CS600008/CC 1036,SCORLUBTK0005,1,,,
CS600008/CC 1036,SCORPTM0052,1,,,
CS600008/CC 1036,SCORTABS00075,1,,,
CS600008/CC 1036,SRECIPMOP1002C,1,,,
CS600008/CC 1036,SRECIPULS0406,1,,,
CS600008/CC 1036,SRECISEPH0635,1,,,
CS600008/CC 1036,SRECISEPH0819,1,,,
CS600008/CC 1036,SRECISEPH0820,1,,,
CS600008/CC 1036,SRECISEPH1011,1,,,
CS600008/CC 1036,TCC10005004026S,1,,,
EMB-12847,SRACK15KR1200,1,,,
EMB-12848,SRACK15KR1200,1,,,
GPA-1001,EN006D10050C,6,,,
GPA-1001,EN012ABM006,34,,,
GPA-1001,EN012ABM008,24,,,
GPA-1001,EN012ABM010,80,,,
GPA-1001,EN012ABM012,186,,,
GPA-1001,EN012ABM014,22,,,
GPA-1001,EN012ABM016,88,,,
GPA-1001,EN012AGM006,34,,,
GPA-1001,EN012AGM008,24,,,
GPA-1001,EN012AGM010,36,,,
GPA-1001,EN012AGM012,206,,,
GPA-1001,EN012AGM014,22,,,
GPA-1001,EN012AGM016,88,,,
GPA-1001,EN012AGM020,16,,,
GPA-1001,EN012APM012-2,24,,,
GPA-1001,EN012APMI12,16,,,
GPA-1001,EN012APMI20-2,16,,,
GPA-1001,EN012AQHVU126,24,,,
GPA-1001,EN012EM12150,48,,,
GPA-1001,EN012EM12160I,8,,,
GPA-1001,EN012HM0625,8,,,
GPA-1001,EN012HM0660,26,,,
GPA-1001,EN012HM0845,24,,,
GPA-1001,EN012HM1030,36,,,
GPA-1001,EN012HM1040,22,,,
GPA-1001,EN012HM1260,12,,,
GPA-1001,EN012HM1275,24,,,
GPA-1001,EN012HM1290,114,,,
GPA-1001,EN012HM1460,22,,,
GPA-1001,EN012HM1660,4,,,
GPA-1001,EN012HM1670,72,,,
GPA-1001,EN012X03000,16,,,
GPA-1001,EN012XM0006,34,,,
GPA-1001,EN012XM0008,24,,,
GPA-1001,EN012XM0010,58,,,
GPA-1001,EN012XM0012,182,,,
GPA-1001,EN012XM0014,118,,,
GPA-1001,EN012XM0016,88,,,
GPA-1001,EN015PCAA0913,60,,,
GPA-1001,EN015PCAA1417,36,,,
GPA-1001,EN015SX020015,48,,,
GPA-1001,EN015W00050,6,,,
GPA-1001,EN015XAP015,1,,,
GPA-1001,EN015XAP020,10,,,
GPA-1001,EN015XM025,6,,,
GPA-1001,EN021ACC1650,24,,,
GPA-1001,EN025BOR015PRC,178,,,
GPA-1001,EN025BOR015PRGD,32,,,
GPA-1001,EN025BOR040PRAS,42,,,
GPA-1001,EN025BOR04STH24,16,,,
GPA-1001,EN025BOR160PRAS,16,,,
GPA-1001,EN025CCHTRL300P,2,,,
GPA-1001,EN025CCVD300ENA,1,,,
GPA-1001,EN025CV02052H,48,,,
GPA-1001,EN025CV04052H,570,,,
GPA-1001,EN025CV08052H,176,,,
GPA-1001,EN025CVM2X1,36,,,
GPA-1001,EN025FAMA013,24,,,
GPA-1001,EN028CHA0319,8,,,
GPA-1001,EN028CHA0343,12,,,
GPA-1001,TCD05005004230S,3,,,
GPA-1001,TCD05005004259S,3,,,
GPA-1001,TCD05005004261S,3,,,
GPA-1001,TCD080080010011S,3,,,
GPA-1001,TCD080080010012S,3,,,
GPA-1001,TCR05005004227S,3,,,
GPA-1005,EN007092241,4,,,
GPA-1007,EN001110050I,6,,,
GPA-1008,EN001110050I,6,,,
GPA-1009,EN0084H3015,1,,,
GPA-1009,EN022A31507NDR,1,,,
GPA-1009,EN041IE001,1,,,
GPA-1014,EN003GR011,12,,,
GPA-1014,EN005MCCBAS0162,3,,,
GPA-1014,EN005MCCBAS0163,1,,,
GPA-1014,EN005MCCBAS0164,2,,,
GPA-1014,EN006D10050C,3,,,
GPA-1014,EN006EI1050,18,,,
GPA-1014,EN006EI1075,12,,,
GPA-1014,EN015DC707032H,1,,,
GPA-1014,EN015PCAA1417,18,,,
GPA-1014,EN015SX020015,18,,,
GPA-1014,EN015W00050,3,,,
GPA-1014,EN015XAP015,8,,,
GPA-1014,EN015XAP020,2,,,
GPA-1014,EN015XM025,3,,,
GPA-1014,EN021ACC1650,12,,,
GPA-1014,EN025BOR015PRC,129,,,
GPA-1014,EN025BOR015PRCD,80,,,
GPA-1014,EN025BOR015PRGD,16,,,
GPA-1014,EN025BOR040PRAS,21,,,
GPA-1014,EN025BOR160PRAS,8,,,
GPA-1014,EN025BORCFX355,22,,,
GPA-1014,EN025CCHTRL300P,2,,,
GPA-1014,EN025CCVD300ENA,1,,,
GPA-1014,EN025COTM16,1,,,
GPA-1014,EN025CV04052H,285,,,
GPA-1014,EN025FAMA013,12,,,
GPA-1014,EN028CHA0319,18,,,
GPA-1014,EN028CHA0343,12,,,
GPA-1014,EN028PO15550016,3,,,
GPA-1014,EN028PO15550030,3,,,
GPA-1014,RECIPMOM0404S,1,,,
GPA-1014,SCORPLATISK002,3,,,
GPA-1014,TCD05005004259S,3,,,
GPA-1014,TCD05005004262S,3,,,
GPA-1014,TCD080080010020S,3,,,
GPA-1014,TCD080080010021S,3,,,
GPA-1014,TCR05005004228S,3,,,
GPA-1014,UWDARQKVF10S22F05S14R13,6,,,
GPA-1014,UWDARQKVF10S27F07S17R13,5,,,
GPA-1014,UWDFPD480RP90RS40F1012,6,,,
GPA-1014,UWZMANIFCR006,1,,,
GPA-1015,EN005MCCBAS0127,1,,,
GPA-1015,EN005MCCBAS0128,1,,,
GPA-1015,EN005MCCBAS0129,1,,,
GPA-1015,EN005MCCBAS0131,2,,,
GPA-1015,EN005MCCBAS0162,3,,,
GPA-1015,EN005MCCBAS0163,1,,,
GPA-1015,EN005MCCBAS0164,2,,,
GPA-1015,EN006D10050C,3,,,
GPA-1015,EN006EI1050,18,,,
GPA-1015,EN006EI1075,12,,,
GPA-1015,EN015DC707032H,1,,,
GPA-1015,EN015PCAA1417,18,,,
GPA-1015,EN015SX020015,18,,,
GPA-1015,EN015W00050,3,,,
GPA-1015,EN015XAP015,8,,,
GPA-1015,EN015XAP020,2,,,
GPA-1015,EN021ACC1650,12,,,
GPA-1015,EN025CCHTRL300P,2,,,
GPA-1015,EN025CCVD300ENA,1,,,
GPA-1015,EN025FAMA013,12,,,
GPA-1015,EN028CHA0319,18,,,
GPA-1015,EN028CHA0343,12,,,
GPA-1015,EN028PO15550016,3,,,
GPA-1015,EN028PO15550030,3,,,
GPA-1015,RECIPMOM0404S,1,,,
GPA-1015,SCORPLATISK002,3,,,
GPA-1015,TCD05005004259S,3,,,
GPA-1015,TCD05005004262S,3,,,
GPA-1015,TCD080080010020S,3,,,
GPA-1015,TCD080080010021S,3,,,
GPA-1015,TCR05005004228S,3,,,
GPA-1015,UWDARQKVF10S22F05S14R13,6,,,
GPA-1015,UWDARQKVF10S27F07S17R13,5,,,
GPA-1015,UWDFPD480RP90RS40F1012,6,,,
GPA-1015,UWZMANIFCR006,3,,,
GPA-1017,EN005MCCBAS0127,1,,,
GPA-1017,EN005MCCBAS0128,1,,,
GPA-1017,EN005MCCBAS0129,1,,,
GPA-1017,EN005MCCBAS0162,3,,,
GPA-1017,EN005MCCBAS0164,2,,,
GPA-1017,EN006D10050C,5,,,
GPA-1017,EN006EI1050,16,,,
GPA-1017,EN006EI1075,12,,,
GPA-1017,EN015DC707032H,1,,,
GPA-1017,EN015PCAA1417,18,,,
GPA-1017,EN015SX020015,18,,,
GPA-1017,EN015W00050,3,,,
GPA-1017,EN015XAP015,8,,,
GPA-1017,EN015XAP020,2,,,
GPA-1017,EN021ACC1650,12,,,
GPA-1017,EN025BOR160PRAS,8,,,
GPA-1017,EN025CCHTRL300P,2,,,
GPA-1017,EN025CCVD300ENA,1,,,
GPA-1017,EN025FAMA013,12,,,
GPA-1017,EN028CHA0319,18,,,
GPA-1017,EN028CHA0343,12,,,
GPA-1017,TCD05005004265S,3,,,
GPA-1017,TCD05005004266S,3,,,
GPA-1017,TCD080080010016S,3,,,
GPA-1017,TCD080080010017S,3,,,
GPA-1017,TCR05005004229S,3,,,
GPA-1017,UWDARQKVF10S22F05S14R13,4,,,
GPA-1017,UWDFPD480RP90RS40F1012,6,,,
GPA-1017,UWZMANIFCR006,3,,,
GPA-1018,EN005MCCBAS0162,3,,,
GPA-1018,EN005MCCBAS0164,2,,,
GPA-1018,EN006D10050C,5,,,
GPA-1018,EN006EI1050,16,,,
GPA-1018,EN006EI1075,12,,,
GPA-1018,EN015DC707032H,1,,,
GPA-1018,EN015PCAA1417,18,,,
GPA-1018,EN015SX020015,18,,,
GPA-1018,EN015W00050,3,,,
GPA-1018,EN015XAP015,8,,,
GPA-1018,EN015XAP020,2,,,
GPA-1018,EN015XM025,3,,,
GPA-1018,EN021ACC1650,12,,,
GPA-1018,EN025BOR015PRC,129,,,
GPA-1018,EN025BOR015PRCD,80,,,
GPA-1018,EN025BOR015PRGD,16,,,
GPA-1018,EN025BOR040PRAS,21,,,
GPA-1018,EN025BOR04STH24,13,,,
GPA-1018,EN025BOR160PRAS,8,,,
GPA-1018,EN025BORCFX355,22,,,
GPA-1018,EN025CCHTRL300P,2,,,
GPA-1018,EN025CCVD300ENA,1,,,
GPA-1018,EN025COTM16,1,,,
GPA-1018,EN025CV04052H,285,,,
GPA-1018,EN025FAMA013,12,,,
GPA-1018,EN028CHA0319,18,,,
GPA-1018,EN028CHA0343,12,,,
GPA-1018,MODC02B003-001,1,,,
GPA-1018,TCD05005004265S,3,,,
GPA-1018,TCD05005004266S,3,,,
GPA-1018,TCD080080010016S,3,,,
GPA-1018,TCD080080010017S,3,,,
GPA-1018,TCR05005004229S,3,,,
GPA-1018,UWDARQKVF10S22F05S14R13,6,,,
GPA-1018,UWDARQKVF10S27F07S17R13,4,,,
GPA-1018,UWDFPD480RP90RS40F1012,6,,,
GPA-1018,UWZMANIFCR006,3,,,
GPA-1019,EN001110050,3,,,
GPA-1019,EN001110075,6,,,
GPA-1019,EN005MCCBAS0162,6,,,
GPA-1019,EN005MCCBAS0163,1,,,
GPA-1019,EN005MCCBAS0164,2,,,
GPA-1019,EN006D10050C,6,,,
GPA-1019,EN006EI1050,30,,,
GPA-1019,EN006EI1075,18,,,
GPA-1019,EN015W00050,3,,,
GPA-1019,EN021ACC1650,12,,,
GPA-1019,EN025CCHTRL300P,2,,,
GPA-1019,EN025CCVD300ENA,1,,,
GPA-1019,EN025CV04052H,285,,,
GPA-1019,EN025FAMA013,12,,,
GPA-1019,EN028CHA0319,18,,,
GPA-1019,EN028CHA0343,12,,,
GPA-1019,SAPE3PLCSWTB,1,,,
GPA-1019,SAPE4BORNES,3,,,
GPA-1019,TCD05005004270S,3,,,
GPA-1019,TCD05005004271S,3,,,
GPA-1019,TCD05005004272S,3,,,
GPA-1019,TCD080080010024S,3,,,
GPA-1019,TCD080080010025S,3,,,
GPA-1019,TCR05005004231S,3,,,
GPA-1019,UWDARQKVF10S22F05S14R13,4,,,
GPA-1019,UWDARQKVF10S27F07S17R13,4,,,
GPA-1019,UWDFPD480RP90RS40F1012,4,,,
GPA-1019,UWZMANIFCR006,3,,,
GPA-1020,EN001110050,3,,,
GPA-1020,EN001110075,6,,,
GPA-1020,EN005MCCBAS0127,1,,,
GPA-1020,EN005MCCBAS0128,1,,,
GPA-1020,EN005MCCBAS0129,1,,,
GPA-1020,EN005MCCBAS0131,2,,,
GPA-1020,EN005MCCBAS0136,2,,,
GPA-1020,EN005MCCBAS0144,1,,,
GPA-1020,EN005MCCBAS0162,6,,,
GPA-1020,EN005MCCBAS0163,1,,,
GPA-1020,EN005MCCBAS0164,2,,,
GPA-1020,EN006D10050C,6,,,
GPA-1020,EN006EI1050,30,,,
GPA-1020,EN006EI1075,18,,,
GPA-1020,EN015W00050,3,,,
GPA-1020,EN021ACC1650,12,,,
GPA-1020,EN025CCHTRL300P,2,,,
GPA-1020,EN025CCVD300ENA,1,,,
GPA-1020,EN025FAMA013,12,,,
GPA-1020,EN028CHA0319,18,,,
GPA-1020,EN028CHA0343,12,,,
GPA-1020,EN028PO15550016,2,,,
GPA-1020,EN028PO15550030,2,,,
GPA-1020,SAPE3PLCSWTB,1,,,
GPA-1020,SAPE4BORNES,3,,,
GPA-1020,TCD05005004270S,3,,,
GPA-1020,TCD05005004271S,3,,,
GPA-1020,TCD05005004272S,3,,,
GPA-1020,TCD080080010024S,3,,,
GPA-1020,TCD080080010025S,3,,,
GPA-1020,TCR05005004231S,3,,,
GPA-1020,UWDARQKVF10S22F05S14R13,4,,,
GPA-1020,UWDARQKVF10S27F07S17R13,4,,,
GPA-1020,UWDFPD480RP90RS40F1012,4,,,
GPA-1020,UWZMANIFCR006,3,,,
GPA-1021,EN005MCCBAS0129,1,,,
GPA-1021,EN005MCCBAS0131,2,,,
GPA-1021,EN005MCCBAS0162,3,,,
GPA-1021,EN005MCCBAS0163,1,,,
GPA-1021,EN005MCCBAS0164,2,,,
GPA-1021,EN006D10050C,3,,,
GPA-1021,EN006EI1050,18,,,
GPA-1021,EN006EI1075,12,,,
GPA-1021,EN015DC707032H,1,,,
GPA-1021,EN015PCAA1417,18,,,
GPA-1021,EN015SX020015,18,,,
GPA-1021,EN015W00050,3,,,
GPA-1021,EN015XAP015,8,,,
GPA-1021,EN015XAP020,2,,,
GPA-1021,EN015XM025,3,,,
GPA-1021,EN021ACC1650,12,,,
GPA-1021,EN025BOR015PRC,129,,,
GPA-1021,EN025BOR015PRCD,80,,,
GPA-1021,EN025BOR015PRGD,16,,,
GPA-1021,EN025BOR040PRAS,21,,,
GPA-1021,EN025BOR04STH24,13,,,
GPA-1021,EN025BOR160PRAS,8,,,
GPA-1021,EN025BORCFX355,22,,,
GPA-1021,EN025CCHTRL300P,2,,,
GPA-1021,EN025CCVD300ENA,1,,,
GPA-1021,EN025COTM16,1,,,
GPA-1021,EN025CV04052H,285,,,
GPA-1021,EN025FAMA013,12,,,
GPA-1021,EN028CHA0319,18,,,
GPA-1021,EN028CHA0343,12,,,
GPA-1021,EN028PO15550016,3,,,
GPA-1021,EN028PO15550030,3,,,
GPA-1021,SCORPLATISK002,3,,,
GPA-1021,TCD05005004273S,3,,,
GPA-1021,TCD05005004274S,3,,,
GPA-1021,TCD080080010026S,3,,,
GPA-1021,TCD080080010027S,3,,,
GPA-1021,TCR05005004233S,3,,,
GPA-1021,UWDARQKVF10S22F05S14R13,6,,,
GPA-1021,UWDARQKVF10S27F07S17R13,6,,,
GPA-1021,UWDFPD480RP90RS40F1012,6,,,
GPA-1021,UWZMANIFCR006,3,,,
GPA-1022,EN005MCCBAS0127,1,,,
GPA-1022,EN005MCCBAS0128,1,,,
GPA-1022,EN005MCCBAS0129,1,,,
GPA-1022,EN005MCCBAS0131,2,,,
GPA-1022,EN005MCCBAS0136,2,,,
GPA-1022,EN005MCCBAS0144,1,,,
GPA-1022,EN005MCCBAS0162,3,,,
GPA-1022,EN005MCCBAS0163,1,,,
GPA-1022,EN005MCCBAS0164,2,,,
GPA-1022,EN006D10050C,3,,,
GPA-1022,EN006EI1050,18,,,
GPA-1022,EN006EI1075,12,,,
GPA-1022,EN015PCAA1417,18,,,
GPA-1022,EN015SX020015,18,,,
GPA-1022,EN015W00050,3,,,
GPA-1022,EN015XAP015,8,,,
GPA-1022,EN015XAP020,2,,,
GPA-1022,EN015XM025,3,,,
GPA-1022,EN021ACC1650,12,,,
GPA-1022,EN025BOR160PRAS,8,,,
GPA-1022,EN025BORCFX355,1,,,
GPA-1022,EN025CCHTRL300P,2,,,
GPA-1022,EN025CCVD300ENA,1,,,
GPA-1022,EN025CV04052H,182,,,
GPA-1022,EN025FAMA013,12,,,
GPA-1022,EN028CHA0319,18,,,
GPA-1022,EN028CHA0343,12,,,
GPA-1022,EN028PO15550016,3,,,
GPA-1022,EN028PO15550030,3,,,
GPA-1022,SCORPLATISK002,3,,,
GPA-1022,TCD05005004273S,3,,,
GPA-1022,TCD05005004274S,3,,,
GPA-1022,TCD080080010026S,3,,,
GPA-1022,TCD080080010027S,3,,,
GPA-1022,TCR05005004233S,3,,,
GPA-1022,UWDARQKVF10S22F05S14R13,6,,,
GPA-1022,UWDARQKVF10S27F07S17R13,6,,,
GPA-1022,UWDFPD480RP90RS40F1012,6,,,
GPA-1022,UWZMANIFCR006,3,,,
GPA-1023,EN001110050,1,,,
GPA-1023,EN001110075,2,,,
GPA-1023,EN005MCCBAS0127,1,,,
GPA-1023,EN005MCCBAS0128,1,,,
GPA-1023,EN005MCCBAS0129,1,,,
GPA-1023,EN005MCCBAS0131,2,,,
GPA-1023,EN005MCCBAS0162,6,,,
GPA-1023,EN005MCCBAS0163,1,,,
GPA-1023,EN005MCCBAS0164,4,,,
GPA-1023,EN006D10050C,6,,,
GPA-1023,EN006EI1050,30,,,
GPA-1023,EN006EI1075,18,,,
GPA-1023,EN015W00050,6,,,
GPA-1023,EN021ACC1650,24,,,
GPA-1023,EN025BOR015PRCD,150,,,
GPA-1023,EN025BOR160PRAS,16,,,
GPA-1023,EN025BORCFX355,44,,,
GPA-1023,EN025CCHTRL300P,2,,,
GPA-1023,EN025CCVD300ENA,1,,,
GPA-1023,EN025COTM16,1,,,
GPA-1023,EN025CV04052H,570,,,
GPA-1023,EN025FAMA013,24,,,
GPA-1023,EN028CHA0319,18,,,
GPA-1023,EN028CHA0343,12,,,
GPA-1023,EN028PO15550016,6,,,
GPA-1023,EN028PO15550030,6,,,
GPA-1023,MODC02B003-111,1,,,
GPA-1023,TCD05005004270S,3,,,
GPA-1023,TCD05005004272S,3,,,
GPA-1023,TCD05005004279S,3,,,
GPA-1023,TCD080080010028S,3,,,
GPA-1023,TCD080080010029S,3,,,
GPA-1023,TCR05005004235S,3,,,
GPA-1023,UWDARQKVF10S22F05S14R13,12,,,
GPA-1023,UWDARQKVF10S27F07S17R13,12,,,
GPA-1023,UWDFPD480RP90RS40F1012,12,,,
GPA-1023,UWZMANIFCR006,6,,,
GPA-1026,EN006EI3075,4,,,
GPA-1026,EN006EI3150,13,,,
GPA-1026,EN011N4N015100,6,,,
GPA-1026,EN015DC332820I,1,,,
GPA-1026,EN015XAPCE015,2,,,
GPA-1026,EN015XAPCE020,1,,,
GPA-1026,EN020TP1060,2,,,
GPA-1026,EN025BOR015PRC,26,,,
GPA-1026,EN025BORCFX355,4,,,
GPA-1026,EN025CC4070,0.5,,,
GPA-1026,EN025RD0035,1,,,
GPA-1026,EN028MECBRG2,4,,,
GPA-1026,TCD15015004018S,1,,,
GPA-1026,TCD15015004019S,1,,,
GPA-1026,TCR15008004003S,2,,,
GPA-1026,TCR15008004004S,2,,,
GPA-1026,TCR15015004046S,1,,,
GPA-1038,EN006EI3050,1,,,
GPA-1038,EN006EI3150,2,,,
GPA-1038,EN0083H1020,2,,,
GPA-1038,EN020TE1550,1,,,
GPA-1038,RECIPROP4616S,1,,,
GPA-1038,SCORCRYVA0003,1,,,
GPA-1040,EN006EI3050,1,,,
GPA-1040,EN006EI3150,2,,,
GPA-1040,EN0083H1020,2,,,
GPA-1040,EN020TE1550,1,,,
GPA-1040,RECIPROP4616S,1,,,
GPA-1040,SCORCRYVA0003,1,,,
GPA-1042,EN006EI3050,1,,,
GPA-1042,EN006EI3150,2,,,
GPA-1042,EN0083H1020,2,,,
GPA-1042,EN020TE1550,1,,,
GPA-1042,RECIPROP4616S,1,,,
GPA-1042,SCORCRYVA0003,1,,,
GPA-1043,EN006EI3050,1,,,
GPA-1043,EN006EI3150,2,,,
GPA-1043,EN0083H1020,2,,,
GPA-1043,RECIPROP4616S,1,,,
GPA-1043,SCORCRYVA0003,1,,,
GPA-1044,EN006EI3050,1,,,
GPA-1044,EN006EI3150,2,,,
GPA-1044,EN0083H1020,2,,,
GPA-1044,EN020TE1550,1,,,
GPA-1044,RECIPROP4616S,1,,,
GPA-1044,SCORCRYVA0003,1,,,
GPA-1045,RECIPULS0409S,1,,,
GPA-1047,EN020TP1400,1,,,
GPA-1047,RECIPULS0409S,1,,,
GPA-1048,RECIPULS0409S,1,,,
GPA-1050,EN020TP1400,1,,,
GPA-1050,RECIPULS0409S,1,,,
GPA-1051,EN016S6035300,1,,,
GPA-1051,EN020TP1400,1,,,
GPA-1051,RECIPULS0409S,1,,,
GPA-1054,RECIPULS0626S,1,,,
GPA-1055,RECIPULS0626S,1,,,
GPA-1056,RECIPULS0626S,1,,,
GPA-1057,RECIPULS0626S,1,,,
GPA-1058,RECIPULS0626S,1,,,
GPA-1059,RECISEPH0814S,1,,,
GPA-1062,EN020TP1015-1,1,,,
GPA-1062,RECISEPH0814S,1,,,
GPA-1063,EN020TP1015-1,1,,,
GPA-1063,RECISEPH0814S,1,,,
GPA-1064,EN020TP1015-1,1,,,
GPA-1064,RECISEPH0814S,1,,,
GPA-1065,RECISEPH0814S,1,,,
GPA-1066,EN020ENHDVU2120,1,,,
GPA-1066,EN020ENHLS200NDVO,1,,,
GPA-1066,EN020TP1400,1,,,
GPA-1066,HT000150066CH2,1,,,
GPA-1066,RECISEPH1010S,1,,,
GPA-1069,HT000150066CH2,1,,,
GPA-1069,RECISEPH1010S,1,,,
GPA-1070,HT000150066CH2,1,,,
GPA-1070,RECISEPH1010S,1,,,
GPA-1071,EN020TP1400,1,,,
GPA-1071,HT000150066CH2,1,,,
GPA-1071,RECISEPH1010S,1,,,
GPA-1072,EN020ENHLS200NDVO,1,,,
GPA-1072,EN020TP1400,1,,,
GPA-1072,HT000150066CH2,1,,,
GPA-1072,RECISEPH1010S,1,,,
GPA-1075,HT000130066CH2,1,,,
GPA-1075,RECISEPH0813S,1,,,
GPA-1076,HT000130066CH2,1,,,
GPA-1076,RECISEPH0813S,1,,,
GPA-1077,EN020TP1400,1,,,
GPA-1077,EN039CCI10B1001,1,,,
GPA-1077,HT000130066CH2,1,,,
GPA-1077,RECISEPH0813S,1,,,
GPA-1078,EN020ENHLS200NDVO,1,,,
GPA-1078,EN020TP1400,1,,,
